PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts,Title,Author,Total_Replies,Total_Weight
11,"['Gonorrhea', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'mitral annulus calcification', 'Lung Diseases, Obstructive', 'Bronchiectasis', 'Simian Acquired Immunodeficiency Syndrome', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'Disease', 'Tired', 'Fatigue', 'Macule', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-vaccine-reaction-with-medicine/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Injection of therapeutic agent', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Reduction - action', 'Vaccination', 'HAC protocol', 'Discussion (procedure)', 'Thymectomy', 'Bypass Surgery', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of retinal pigment epithelium', 'Common carotid artery', 'Blood Vessel', 'Heart Valves']",are there medicines that should be paused before covid vaccine?,olduncledave @olduncledave,20,1004.5454545454545
12,"['Gonorrhea', 'Geroderma osteodysplastica', 'Vaccinia', 'Communicable Diseases', ""Little's Disease"", 'Anemia, Diamond-Blackfan', 'Influenza', 'STUVE-WIEDEMANN SYNDROME', 'Cancer-Associated Retinopathy', 'Elliptocytosis, Hereditary', 'Wiskott-Aldrich Syndrome', 'Fatigue', 'Hyperextension', 'Pain', 'Breathing abnormally deep', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-and-feeling-helpless/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'nursing therapy', 'Vacuum-Assisted Closure', 'Injection of therapeutic agent', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Vaccination', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Therapeutic procedure', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Hand', 'Entire face', 'Entire upper limb']",covid-19 and feeling helpless,marjou @marjou,28,1404.1666666666667
13,"['nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/should-mayo-patients-report-their-vaccine-to-mayo/,"[nan, nan, nan, nan]","['Primary operation', 'Vaccination', 'Immunization', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone']","[nan, nan, nan, nan]",should mayo patients report their vaccine to mayo?,laurie @roch,6,303.84615384615387
14,"['Communicable Diseases', 'Pelvic Organ Prolapse', 'Carpal Tunnel Syndrome', 'Chronic articular rheumatism', 'Bronchiectasis', 'Lung diseases', 'Kartagener Syndrome', 'Chronic disease', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Oculocerebrocutaneous syndrome', 'Infantile Neuroaxonal Dystrophy', 'Feline urological syndrome', ""Little's Disease"", 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Gray Platelet Syndrome', 'Disease', 'Pain, Postoperative', 'Nervousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/help-find-a-vaccine-for-covid-19/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Thyroidectomy', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Prophylactic treatment', 'Tannenbaum electroanalgesia method', 'Division (surgical procedure)', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Structure of supraoptic nucleus', 'bony process', 'Lung']",help find a vaccine for covid-19,"merry, volunteer mentor @merpreb",58,2903.5714285714284
15,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Sexually Transmitted Diseases', 'Diabetes Mellitus, Non-Insulin-Dependent', 'Vaccines allergy', 'Acute gastroenteritis', 'Gray Platelet Syndrome', 'Disease', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-vaccine-re-prioritization-in-california-type-2-diabetes/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Single Embryo Transfer', 'Clinical adjustment', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Primary operation', 'Surgical construction', 'Vaccination', 'Discussion (procedure)', 'Cardiac Lead Procedure', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hair', 'Common carotid artery']",covid vaccine re-prioritization in california - type 2 diabetes,yakoubou @yakoubou,4,203.33333333333334
16,"['Gonorrhea', 'Geroderma osteodysplastica', 'Temporohyoid osteoarthropathy', ""Little's Disease"", 'Common Cold', 'Lung Problem', 'Lung Diseases, Obstructive', 'Pulmonary congestion', 'Simian Acquired Immunodeficiency Syndrome', 'Coronavirus Infections', 'Acute gastroenteritis', 'Chest Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/83-yr-old-mom-all-alone/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Obstetric Delivery', 'Quarantine', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Trans-hiatal esophagectomy', 'Isolation procedure', 'bleomycin/methotrexate/vincristine protocol', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Structure of retinal pigment epithelium', 'Structure of supraoptic nucleus', 'Entire face', 'Nose']",83 yr old mom all alone,beast66 @beast66,36,1803.125
17,"['Gonorrhea', 'Geroderma osteodysplastica', 'Autoimmune Diseases', 'Mesenteric Panniculitis', 'nan']",https://connect.mayoclinic.org/discussion/mesenteric-panniculitis-and-the-covid-vaccine/,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Injection of therapeutic agent']","[nan, nan, nan, nan, nan]",mesenteric panniculitis and the covid vaccine,beckymel @beckymel,2,102.94117647058823
18,"['Gonorrhea', 'Geroderma osteodysplastica', 'Multi-infarct dementia', ""Little's Disease"", 'MOHR-TRANEBJAERG SYNDROME', 'Cancer-Associated Retinopathy', 'Hyperostosis, Diffuse Idiopathic Skeletal', 'Simian Acquired Immunodeficiency Syndrome', 'Gray Platelet Syndrome', 'Seizures', 'Muscle Rigidity', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/new-information-on-masks/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Quarantine', 'Injection of therapeutic agent', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire putamen', 'Hand', 'Eye', 'Common carotid artery', 'bony process', 'Entire face', 'Malpighian Tubules', 'anatomical layer', 'Nose', 'Foot']","new information on (clear) masks, for people with hearing loss",arrowshooter @arrowshooter,42,2102.777777777778
19,"['Epilepsy', 'Infantile Neuroaxonal Dystrophy', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'Seizures', 'nan', 'nan', 'nan', 'Epilepsy', 'Infantile Neuroaxonal Dystrophy', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'Seizures', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-vaccination/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Injection of therapeutic agent', 'Discussion (procedure)', nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Injection of therapeutic agent', 'Discussion (procedure)']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",covid-19 vaccination & epilepsy,fbutterw20 @fbutterw20,6,302.63157894736844
20,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'Infantile Neuroaxonal Dystrophy', 'Myocardial Infarction', 'Transient Ischemic Attack', 'Wiskott-Aldrich Syndrome', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'Gonorrhea', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'Infantile Neuroaxonal Dystrophy', 'Myocardial Infarction', 'Transient Ischemic Attack', 'Wiskott-Aldrich Syndrome', 'Coronavirus Infections', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/how-long-will-i-continue-to-test-positive/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen']",how long will i continue to test positive?,zrkat21 @zrkat21,10,502.5
21,"['Dysosteosclerosis', 'nan', 'nan', 'nan', 'Dysosteosclerosis', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid19-id-cards/,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 'Plication', 'Vaccination', 'Immunization', nan, 'Plication', 'Vaccination', 'Immunization']","[nan, nan, nan, nan, nan, nan, nan, nan]",covid19 id cards,flcipriano44 @flcipriano44,6,302.3809523809524
22,"['Pelvic Organ Prolapse', 'Agenesis of corpus callosum', 'Heparin-induced thrombocytopenia', 'Common Cold', 'Wolf-Hirschhorn Syndrome', 'Acute gastroenteritis', 'Pneumocystis jiroveci pneumonia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Sexually Transmitted Diseases', ""Little's Disease"", 'Athabaskan brainstem dysgenesis', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Gray Platelet Syndrome', 'slight fever', 'Signs and Symptoms', 'Pain, Postoperative', 'side pain', 'Feeling Sick', 'Asthenia', 'Back Pain', 'Stiffness', 'Pain', 'Clouded consciousness', 'Chills', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Pelvic Organ Prolapse', 'Agenesis of corpus callosum', 'Heparin-induced thrombocytopenia', 'Common Cold', 'Wolf-Hirschhorn Syndrome', 'Acute gastroenteritis', 'Pneumocystis jiroveci pneumonia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Sexually Transmitted Diseases', ""Little's Disease"", 'Athabaskan brainstem dysgenesis', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Gray Platelet Syndrome', 'slight fever', 'Signs and Symptoms', 'Pain, Postoperative', 'side pain', 'Feeling Sick', 'Asthenia', 'Back Pain', 'Stiffness', 'Pain', 'Clouded consciousness', 'Chills', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/lock-down-from-covid-and-depression/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Stretching exercises', 'gallium nitrate/ifosfamide/vinblastine', 'dacarbazine/doxorubicin/ifosfamide/mesna protocol', 'Discussion (procedure)', 'Osteogenesis, Distraction', 'Modest-Temperature Hyperthermia', 'Physical therapy exercises', 'Physical therapy', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Cancer Therapeutic Procedure', 'Isolation procedure', 'Exercise Pain Management', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Single Embryo Transfer', 'Stretching exercises', 'gallium nitrate/ifosfamide/vinblastine', 'dacarbazine/doxorubicin/ifosfamide/mesna protocol', 'Discussion (procedure)', 'Osteogenesis, Distraction', 'Modest-Temperature Hyperthermia', 'Physical therapy exercises', 'Physical therapy', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Cancer Therapeutic Procedure', 'Isolation procedure', 'Exercise Pain Management', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Entire fascia', 'Toes', 'Heart', 'Set of muscles', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Entire fascia', 'Toes', 'Heart', 'Set of muscles']",lock down from covid and depression,susu2 @susu2,22,1102.2727272727273
23,"['Communicable Diseases', 'Exanthema', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Liver Abscess, Amebic', 'Herpes zoster disease', 'Pneumocystis jiroveci pneumonia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'Infantile Neuroaxonal Dystrophy', 'Sexually Transmitted Diseases', 'Punctate inner choroidopathy', 'Dysosteosclerosis', 'Anemia, Diamond-Blackfan', 'Lung Diseases, Obstructive', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Gray Platelet Syndrome', 'Disease', 'Seizures', 'prickly feeling', 'Suffocated', 'Right Flank Pain', 'Malaise', 'Flare', 'Catch - Finding of sensory dimension of pain', 'Circling gait', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Communicable Diseases', 'Exanthema', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Liver Abscess, Amebic', 'Herpes zoster disease', 'Pneumocystis jiroveci pneumonia', 'Gonorrhea', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'Infantile Neuroaxonal Dystrophy', 'Sexually Transmitted Diseases', 'Punctate inner choroidopathy', 'Dysosteosclerosis', 'Anemia, Diamond-Blackfan', 'Lung Diseases, Obstructive', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Gray Platelet Syndrome', 'Disease', 'Seizures', 'prickly feeling', 'Suffocated', 'Right Flank Pain', 'Malaise', 'Flare', 'Catch - Finding of sensory dimension of pain', 'Circling gait', 'Pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/double-up-your-masks/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Induced abortion (procedure)', 'Injection of therapeutic agent', 'Decontamination', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Staple implantation procedure', 'bleomycin/methotrexate/vincristine protocol', 'Vaccination', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Calming', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Induced abortion (procedure)', 'Injection of therapeutic agent', 'Decontamination', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Staple implantation procedure', 'bleomycin/methotrexate/vincristine protocol', 'Vaccination', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', 'Calming', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'medial amygdalar nucleus', 'Entire putamen', 'Hand', 'Tooth structure', 'Lung', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'medial amygdalar nucleus', 'Entire putamen', 'Hand', 'Tooth structure', 'Lung', 'Entire face', 'Entire ear', 'anatomical layer', 'Nose', 'Entire upper limb', 'Nucleus raphe obscurus', 'Entire head', 'Common carotid artery', 'bony process', 'Tail fluke (body structure)', 'Entire posterior interosseous nerve', 'Entire cheek', 'Downy hair', 'anatomic valve']",double up your masks,"merry, volunteer mentor @merpreb",56,2802.1739130434785
24,"['Epilepsy', 'Infantile Neuroaxonal Dystrophy', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'Seizures', 'nan', 'nan', 'nan', 'Epilepsy', 'Infantile Neuroaxonal Dystrophy', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'Seizures', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid-19-vaccination/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Injection of therapeutic agent', 'Discussion (procedure)', nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Injection of therapeutic agent', 'Discussion (procedure)']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",covid-19 vaccination & epilepsy,fbutterw20 @fbutterw20,6,302.0833333333333
25,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'Infantile Neuroaxonal Dystrophy', 'Myocardial Infarction', 'Transient Ischemic Attack', 'Wiskott-Aldrich Syndrome', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'Gonorrhea', 'Geroderma osteodysplastica', 'Pallister-Hall syndrome', 'Infantile Neuroaxonal Dystrophy', 'Myocardial Infarction', 'Transient Ischemic Attack', 'Wiskott-Aldrich Syndrome', 'Coronavirus Infections', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/how-long-will-i-continue-to-test-positive/,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Isolation procedure', nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of putamen']",how long will i continue to test positive?,zrkat21 @zrkat21,10,502.0
26,"['Dysosteosclerosis', 'nan', 'nan', 'nan', 'Dysosteosclerosis', 'nan', 'nan', 'nan']",https://connect.mayoclinic.org/discussion/covid19-id-cards/,"[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, 'Plication', 'Vaccination', 'Immunization', nan, 'Plication', 'Vaccination', 'Immunization']","[nan, nan, nan, nan, nan, nan, nan, nan]",covid19 id cards,flcipriano44 @flcipriano44,6,301.9230769230769
