PostNumber,SymptomName,PostLink,Drugs,Treatment,BodyParts,Title,Author,Total_Replies,Total_Weight
53,"['Communicable Diseases', 'Adult Fanconi syndrome', 'Diabetes Mellitus, Non-Insulin-Dependent', 'Hereditary Diseases', 'Carpal Tunnel Syndrome', 'Chronic Obstructive Airway Disease', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Obesity', 'Allergic disposition', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', ""Little's Disease"", 'Chronic otitis media', 'Asthma', 'Signs and Symptoms', 'Overweight', 'EXERTIONAL', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Is-it-too-risky-for-me-to-get-back-to-in-person-teaching-See-details-below/show/3057188,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Special Diet Therapy', 'Osteogenesis, Distraction', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of supraoptic nucleus', 'Structure of putamen', 'Pharyngeal structure', 'Liver', 'Lung', 'Foot', 'Entire neck']",is it too risky for me to get back to in-person teaching? see details below.,/personal_pages/user/20900117,9,450.9433962264151
54,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Diabetes Mellitus', 'Common Cold', 'Lung Diseases, Obstructive', 'Coronavirus Infections', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'Disease', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Can-coronavirus-really-stay-infectious-in-the-air-for-3-hours/show/3057500,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Quarantine', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'HAC protocol', 'Therapeutic procedure', 'Orthokeratology', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Midbrain structure', 'Hand']",can coronavirus really stay infectious in the air for 3 hours?,/personal_pages/user/20900550,1,50.925925925925924
55,"['Communicable Diseases', 'Common Cold', 'Influenza', 'Sick Sinus Syndrome', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Neonatal alloimmune thrombocytopenia', 'Lung Diseases, Obstructive', 'Influenza due to Influenza A virus subtype H1N1', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'organic disorders', 'Disease', 'Gray Platelet Syndrome', 'Coughing', 'Asthenia', 'Nervousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Covid19-Surface-Transmission/show/3058064,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', '5 minutes Office visit', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'prevention of disorder', 'Tonsillectomy and adenoidectomy', nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Hand', 'Structure of putamen', 'Common carotid artery', 'Entire face', 'Downy hair', 'Lung', 'Nose']",covid19 surface transmission,/personal_pages/user/20898844,6,300.90909090909093
56,"['Gonorrhea', 'Geroderma osteodysplastica', 'Coughing', 'Sighing respiration', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Chances-of-covid-from-healthcare-worker-who-pulled-mask-below-nose/show/3057638,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Structure of putamen', 'Blood Vessel', 'Entire face', 'Nose']",chances of covid from healthcare worker who pulled mask below nose?,/personal_pages/user/20900780,6,300.89285714285717
57,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan']",https://www.medhelp.org/posts/Coronavirus/LITERALLY-BUMPING-INTO-SOMEONE---ANY-REAL-RISK/show/3057885,"[nan, nan, nan]","[nan, nan, nan]","[nan, nan, 'Foot']",literally bumping into someone - any real risk?,/personal_pages/user/105822,2,100.87719298245614
58,"['Multi-infarct dementia', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'Retching', 'Acute onset cough', 'Dry cough', 'Sharp pain', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Fevers/show/3056211,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'ZINC LOZENGE', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Etoposide/Ifosfamide/Mesna/Mitoxantrone', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire throat (surface region of neck)', 'Uvula of palate', 'Thoracic cage structure', 'Entire neck']",fevers,/personal_pages/user/20853936,2,100.86206896551724
59,"['Amyotrophic Lateral Sclerosis, Sporadic', 'Idiopathic Multicentric Osteolyses', 'Streptococcal lymphadenitis of swine', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Influenza', 'Reflex Sympathetic Dystrophy', 'Measles', 'Meningococcal meningitis', 'Coronavirus Infections', 'Disease', 'primary infection nos', 'Gray Platelet Syndrome', 'Signs and Symptoms', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Miracle-Covid-cure-that-wasnt/show/3056765,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'ZINC LOZENGE', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Immobilization', 'Administration procedure', 'Measles-mumps-rubella vaccination', 'Therapeutic tactile stimulation', 'Primary operation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Excision of axillary lymph nodes', 'Sterilization for infection control', 'bleomycin/methotrexate/vincristine protocol', 'Procedures involving the use of pharmaceuticals', 'Therapeutic procedure', 'Orthokeratology', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'medial amygdalar nucleus', 'Heart', 'Eye', 'Entire finger', 'Liver', 'Brain', 'Tooth structure', 'Entire nasal passage', 'Lung', 'Entire face', 'Nose', 'Entire lung', 'Kidney', 'Hair of nose', 'Structure of putamen', 'Common carotid artery', 'Animal Coat']",miracle covid cure that wasn't,/personal_pages/user/19040740,9,450.8474576271187
60,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sinusitis', 'Allergic disposition', 'Duane Retraction Syndrome', ""Little's Disease"", 'Pharyngitis', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Diabetic Retinopathy', 'Acute gastroenteritis', 'Anosmia', 'Pruritus', 'Sore Throat', 'Coughing', 'Pain', 'Other symptoms', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/5-year-old-Boy---Cough-for-almost-one-month/show/3056702,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Procedures involving the use of pharmaceuticals', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of supraoptic nucleus', 'Entire lacteal', 'Lung', 'Foot', 'Entire breast']",5 year old boy - cough for almost one month,/personal_pages/user/1134331,8,400.8333333333333
61,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Lung Diseases, Obstructive', 'gastrointestinal gas', 'Coughing', 'Sighing respiration', 'Clouded consciousness', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Covid-risk-with-eating-after-surface-touching/show/3057308,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'Reminding', 'Osteogenesis, Distraction', 'Insertion of pack (procedure)', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Airway structure', 'Eye', 'Entire hand', 'Nose']",covid risk with eating after surface touching?,/personal_pages/user/20896978,5,250.81967213114754
62,"['Pharyngitis', 'Hamman-Rich syndrome', 'Common Cold', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Hybrid Resistance', 'Coronavirus Infections', 'Acute gastroenteritis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Diabetes Mellitus', 'Lung Problem', 'cold symptoms', 'Lung Diseases, Obstructive', 'Disease', 'Ache', 'Diarrhea', 'Fatigue', 'Redness of face', 'Pain', 'Nervousness', 'Rhinorrhea', 'Nasal congestion (finding)', 'HEART PROBLEM', 'Sore Throat', 'Dry cough', 'Coughing', 'Clouded consciousness', 'Dyspnea', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Concerns-about-Covid-19-coronavirus/show/3053915,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Transjugular intrahepatic portosystemic shunt procedure', 'Therapeutic tactile stimulation', 'Yoga', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'cyclophosphamide/methotrexate/prednisone/vincristine protocol', 'Incision and drainage', 'Isolation procedure', 'Distraction training', 'Calming', 'Diet good', 'Exercise Pain Management', nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Minor salivary gland structure', 'Heart', 'Uterus', 'Hand', 'Entire face', 'Lung', 'Downy hair', 'Nose', 'Entire breast']",concerns about covid-19 coronavirus,/personal_pages/user/20867090,12,600.8064516129032
63,"['Gonorrhea', 'Geroderma osteodysplastica', 'Blind Vision', 'Malignant hyperpyrexia due to anesthesia', 'Carpal Tunnel Syndrome', 'Influenza', 'Wolf-Hirschhorn Syndrome', 'Skin Diseases, Viral', 'Disease', 'Coughing', 'Asthenia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Infection-through-Food-Wife-Scared-Me--and-now-Im-spiraling/show/3054265,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Induced abortion (procedure)', 'doxorubicin/fluorouracil/mitomycin/vincristine protocol', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Calming', 'Water running', nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Entire head', 'Respiratory Diaphragm', 'Limb structure', 'Hand', 'Eye', 'Lip structure', 'Entire face']","infection through food? wife scared me, and now i'm spiraling",/personal_pages/user/20770949,7,350.7936507936508
64,"['Gonorrhea', 'Geroderma osteodysplastica', 'Multi-infarct dementia', ""Little's Disease"", 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Influenza', 'Immunoglobulin A deficiency (disorder)', 'Disease', 'Ache', 'BODY PAIN', 'Vague ill health', 'Chest tightness', 'Nausea', 'Flare', 'Malaise', 'Back symptoms/complaints', 'Chills', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Partner-and-I-symptomatic-at-nearly-the-same-times/show/3056184,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Quarantine', 'Universal Precautions', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Toilet procedure', 'bleomycin/methotrexate/vincristine protocol', 'Exercise Pain Management']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",partner and i symptomatic at nearly the same times,/personal_pages/user/20898591,1,50.78125
65,"['Gigantism', 'Poliomyelitis', 'Carpal Tunnel Syndrome', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Liver Abscess, Amebic', 'Measles', 'Acute gastroenteritis', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Sexually Transmitted Diseases', 'Idiopathic Multicentric Osteolyses', 'Multiple Epiphyseal Dysplasia', 'Lung Diseases, Obstructive', 'Gray Platelet Syndrome', 'Disease', 'Mass of body region', 'Coughing', 'Asthenia', 'Sighing respiration', 'Clouded consciousness', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/How-willing-are-you-to-have-the-corona-vaccine-early-on/show/3057037,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Immobilization', 'Injection of therapeutic agent', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Vaccination', 'Release (procedure)', 'Procedures involving the use of pharmaceuticals', 'Discussion (procedure)', 'Orthokeratology', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SUPERIOR OLIVARY COMPLEX', 'Entire putamen', 'Hand', 'Blood Vessel', 'bony process']",how willing are you to have the corona vaccine early on?,/personal_pages/user/973741,17,850.7692307692307
66,"['Gonorrhea', 'Geroderma osteodysplastica', 'Idiopathic Multicentric Osteolyses', 'Hearing disability', 'Influenza', 'Lung Diseases, Obstructive', 'Acute gastroenteritis', 'Myocardial Ischemia', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'Seizures', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Social-distancing-is-very-hit-OR-miss-Is-there-a-difference-between-N95-and-K-N95/show/3055692,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Immobilization', 'Surgical Procedures, Minimally Invasive', 'cyclophosphamide/fluorouracil/methotrexate/vincristine protocol', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Incision and drainage', 'Discussion (procedure)', 'Demand (clinical)', nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Common carotid artery', 'Entire face', 'Downy hair', 'Foot']",social distancing is very hit or miss. is there a difference between n95 and k n95?,/personal_pages/user/20853936,8,400.75757575757575
67,"['STOMATOCYTOSIS I', 'Gonorrhea', 'Geroderma osteodysplastica', 'HEART PROBLEM', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Heart-problems-and-Covid-Travel/show/3056372,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Treated with', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Allergy Shot', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Heart', 'Hand', 'Structure of supraoptic nucleus', 'Entire breast']",heart problems and covid travel,/personal_pages/user/20897887,6,300.74626865671644
68,"['Gonorrhea', 'Geroderma osteodysplastica', 'Communicable Diseases', 'Carpal Tunnel Syndrome', 'Common Cold', 'Influenza', 'Lung Diseases, Obstructive', 'Chronic Obstructive Airway Disease', 'Coronavirus Infections', 'Signs and Symptoms', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Am-I-safe/show/3056346,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Modest-Temperature Hyperthermia', 'Anterior decompression of shoulder joint', 'Induced abortion (procedure)', 'Fixation - action', 'Adoptive Immunotherapy', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Reminding', 'Direct Method', 'Exercise Pain Management', 'Division (surgical procedure)', 'Orthokeratology', nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Entire putamen', 'Hand', 'Common carotid artery', 'Entire face', 'Lung']",am i safe?,/personal_pages/user/20898844,6,300.7352941176471
69,"['Allergic disposition', 'Fish-Eye Disease', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Lung Diseases, Obstructive', 'Coronavirus Infections', 'Catch - Finding of sensory dimension of pain', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Im-going-nuts-because-of-coronavirus-Help-me-/show/3056146,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 'Respiratory Diaphragm', 'Breast', 'Entire lacteal', 'Nipples']",i'm going nuts because of coronavirus. help me,/personal_pages/user/20868692,4,200.7246376811594
70,"['Gonorrhea', 'Allergic disposition', 'Pharyngitis', 'Excessive tearing', 'Rhinorrhea', 'Feeling of lump in throat', 'Sore Throat', 'Dry cough', 'Coughing', 'Pain', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Sore-throat--some-dry-cough-and-weird-feeling-in-throat-Is-it-covid-19/show/3056147,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Therapeutic tactile stimulation', nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Structure of wisdom tooth', 'Entire throat (surface region of neck)', 'Entire neck']","sore throat, some dry cough and weird feeling in throat. is it covid 19?",/personal_pages/user/20868692,4,200.71428571428572
71,"['Episodic ataxia type 1', 'Pelvic Organ Prolapse', 'Infections, Hospital', 'MRSA - Methicillin resistant Staphylococcus aureus infection', 'Sudden infant death syndrome', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Ulnar-mammary syndrome', 'PREMATURE CHROMATID SEPARATION TRAIT', 'Skin lesion', 'Coronavirus Infections', 'Acute gastroenteritis', 'Myopic astigmatism', 'Cor pulmonale', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'microbial disease', 'Paramyotonia Congenita (disorder)', 'Gonorrhea', 'Geroderma osteodysplastica', 'Multiple Epiphyseal Dysplasia', 'STUVE-WIEDEMANN SYNDROME', 'Reflex Sympathetic Dystrophy', 'Staphylococcus aureus infection', 'Dwarfism', 'Dental caries', 'skin damage', 'Vomiting', 'Pain, Postoperative', 'Visual halos (disorder)', 'Coughing', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Use-of-copper-and-UV-light-to-defeat-Coronavirus/show/3055430,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Treated with', 'Disinfection', 'Administration procedure', 'Cytotoxic Chemotherapy', 'Excision of axillary lymph nodes', 'Presence', 'Procedures involving the use of pharmaceuticals', 'Destructive procedure (surgical)', 'Cardiac Lead Procedure', 'Therapeutic tactile stimulation', 'Adoptive Immunotherapy', 'Toilet procedure', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Release (procedure)', 'Therapeutic radiology procedure', 'Demand (clinical)', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Preoptic Areas', 'Entire putamen', 'Hand', 'Eye', 'Entire face', 'anatomical layer', 'Entire upper limb', 'Nose', 'Medulla Oblongata', 'Common carotid artery', 'bony process', 'Animal Coat', 'Foot']",use of copper and uv light to defeat coronavirus,/personal_pages/user/20897509,4,200.70422535211267
72,"['Gonorrhea', 'Geroderma osteodysplastica', 'Influenza', 'Altered sensation of skin', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Can-a-deviated-septum-affect-accuracy-of-Covid-19-nasal-test/show/3055917,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 'Induced abortion (procedure)', nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Entire putamen', 'Entire throat (surface region of neck)', 'Eye', 'Nose']",can a deviated septum affect accuracy of covid 19 nasal test?,/user_profiles/show/20862791,2,100.69444444444444
73,"[""Little's Disease"", 'Respiratory Distress Syndrome, Adult', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Oxygenation/show/3055989,"[nan, nan, nan, nan, nan, nan]","[nan, nan, 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Suction drainage', nan, nan]","[nan, nan, nan, nan, 'Chamber', 'Lung']",oxygenation,/personal_pages/user/20853936,4,200.68493150684932
74,"['Communicable Diseases', 'Chronic otitis media', 'Testicular regression syndrome', 'Juvenile-Onset Still Disease', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://www.medhelp.org/posts/Coronavirus/Revised-from-CDC-covid19-does-not-spread-easily-from-surfaces/show/3055707,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, 'Physical therapy', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'Hand', 'Nose']",revised from cdc: covid19 does not spread easily from surfaces,/personal_pages/user/973741,2,100.67567567567568
